,Name,City,Country,IATA,ICAO
2484,Professor Urbano Ernesto Stumpf Airport,Sao Jose Dos Campos,Brazil,SJK,SBSJ
2485,Marechal Cunha Machado International Airport,Sao Luis,Brazil,SLZ,SBSL
2486,Congonhas Airport,Sao Paulo,Brazil,CGH,SBSP
2487,Prof. Eribelto Manoel Reino State Airport,Sao Jose Do Rio Preto,Brazil,SJP,SBSR
2488,Base Aérea de Santos Airport,Santos,Brazil,SSZ,SBST
2489,Deputado Luiz Eduardo Magalhães International Airport,Salvador,Brazil,SSA,SBSV
2490,Trombetas Airport,Oriximina,Brazil,TMT,SBTB
2491,Senador Petrônio Portela Airport,Teresina,Brazil,THE,SBTE
2492,Tefé Airport,Tefe,Brazil,TFF,SBTF
2493,Tarauacá Airport,Tarauaca,Brazil,TRQ,SBTK
2494,Telêmaco Borba Airport,Telemaco Borba,Brazil,TEC,SBTL
2495,Tiriós Airport,Obidos Tirios,Brazil,\N,SBTS
2496,Tabatinga Airport,Tabatinga,Brazil,TBT,SBTT
2497,Tucuruí Airport,Tucurui,Brazil,TUR,SBTU
2498,São Gabriel da Cachoeira Airport,Sao Gabriel,Brazil,SJL,SBUA
2499,Paulo Afonso Airport,Paulo Alfonso,Brazil,PAV,SBUF
2500,Rubem Berta Airport,Uruguaiana,Brazil,URG,SBUG
2501,Ten. Cel. Aviador César Bombonato Airport,Uberlandia,Brazil,UDI,SBUL
2502,Mário de Almeida Franco Airport,Uberaba,Brazil,UBA,SBUR
2503,Major Brigadeiro Trompowsky Airport,Varginha,Brazil,VAG,SBVG
2504,Brigadeiro Camarão Airport,Vilhena,Brazil,BVH,SBVH
2505,Eurico de Aguiar Salles Airport,Vitoria,Brazil,VIX,SBVT
2506,Iauaretê Airport,Iauarete,Brazil,\N,SBYA
2507,Campo Fontenelle Airport,Piracununga,Brazil,QPS,SBYS
2508,Chacalluta Airport,Arica,Chile,ARI,SCAR
2509,Balmaceda Airport,Balmaceda,Chile,BBA,SCBA
2510,El Bosque Airport,Santiago,Chile,\N,SCBQ
2511,Chile Chico Airport,Chile Chico,Chile,CCH,SCCC
2512,El Loa Airport,Calama,Chile,CJC,SCCF
2513,Gral. Bernardo O´Higgins Airport,Chillan,Chile,YAI,SCCH
2514,Pdte. Carlos Ibañez del Campo Airport,Punta Arenas,Chile,PUQ,SCCI
2515,Teniente Vidal Airport,Coyhaique,Chile,GXQ,SCCY
2516,Diego Aracena Airport,Iquique,Chile,IQQ,SCDA
2517,Comodoro Arturo Merino Benítez International Airport,Santiago,Chile,SCL,SCEL
2518,Andrés Sabella Gálvez International Airport,Antofagasta,Chile,ANF,SCFA
2519,Capitan Fuentes Martinez Airport Airport,Porvenir,Chile,WPR,SCFM
2520,Futaleufú Airport,Futaleufu,Chile,FFU,SCFT
2521,María Dolores Airport,Los Angeles,Chile,LSQ,SCGE
2522,Guardiamarina Zañartu Airport,Puerto Williams,Chile,WPU,SCGZ
2523,Carriel Sur Airport,Concepcion,Chile,CCP,SCIE
2524,Mataveri Airport,Easter Island,Chile,IPC,SCIP
2525,Cañal Bajo Carlos - Hott Siebert Airport,Osorno,Chile,ZOS,SCJO
2526,Vallenar Airport,Vallenar,Chile,VLR,SCLL
2527,De La Independencia Airport,Rancagua,Chile,QRC,SCRG
2529,La Florida Airport,La Serena,Chile,LSC,SCSE
2530,Eulogio Sánchez Airport,Santiago,Chile,\N,SCTB
2531,Maquehue Airport,Temuco,Chile,PZS,SCTC
2532,El Tepual Airport,Puerto Montt,Chile,PMC,SCTE
2533,Chaitén Airport,Chaiten,Chile,WCH,SCTN
2534,Pichoy Airport,Valdivia,Chile,ZAL,SCVD
2535,Chachoán Airport,Ambato,Ecuador,ATF,SEAM
2536,Hacienda Clementina Airport,Clementia,Ecuador,\N,SECM
2537,Francisco De Orellana Airport,Coca,Ecuador,OCC,SECO
2538,Mariscal Lamar Airport,Cuenca,Ecuador,CUE,SECU
2539,Seymour Airport,Galapagos,Ecuador,GPS,SEGS
2540,José Joaquín de Olmedo International Airport,Guayaquil,Ecuador,GYE,SEGU
2541,Gualaquiza Airport,Gualaquiza,Ecuador,\N,SEGZ
2542,Atahualpa Airport,Ibarra,Ecuador,\N,SEIB
2543,Km 192 Airport,Km-192,Ecuador,\N,SEKK
2544,Hacienda La Julia Airport,La Julia,Ecuador,\N,SELJ
2545,Cotopaxi International Airport,Latacunga,Ecuador,LTX,SELT
2546,Jose Maria Velasco Ibarra Airport,Macara,Ecuador,MRR,SEMA
2547,Coronel E Carvajal Airport,Macas,Ecuador,XMS,SEMC
2548,General Manuel Serrano Airport,Machala,Ecuador,MCH,SEMH
2549,El Carmen Airport,Montalvo,Ecuador,\N,SEMO
2550,Eloy Alfaro International Airport,Manta,Ecuador,MEC,SEMT
2551,Maragrosa Airport,Maragrosa,Ecuador,\N,SEMX
2552,Amable Calle Gutierrez Airport,Pasaje,Ecuador,\N,SEPS
2553,Reales Tamarindos Airport,Portoviejo,Ecuador,PVO,SEPV
2554,Quevedo Airport,Quevedo,Ecuador,\N,SEQE
2555,Mariscal Sucre International Airport,Quito,Ecuador,UIO,SEQM
2556,Chimborazo Airport,Riobamba,Ecuador,\N,SERB
2557,Santa Rosa International Airport,Santa Rosa,Ecuador,ETR,SERO
2558,General Ulpiano Paez Airport,Salinas,Ecuador,SNC,SESA
2559,Santo Domingo de Los Colorados Airport,Santo Domingo,Ecuador,\N,SESD
2560,Taura Airport,Taura,Ecuador,\N,SETA
2561,Mayor Galo Torres Airport,Tena,Ecuador,\N,SETE
2562,Tarapoa Airport,Tarapoa,Ecuador,TPC,SETR
2563,Teniente Coronel Luis a Mantilla Airport,Tulcan,Ecuador,TUA,SETU
2564,Silvio Pettirossi International Airport,Asuncion,Paraguay,ASU,SGAS
2565,Juan De Ayolas Airport,Ayolas,Paraguay,AYO,SGAY
2566,Teniente Col Carmelo Peralta Airport,Conception,Paraguay,CIO,SGCO
2567,Itaipú Airport,Itaipu,Paraguay,\N,SGIB
2568,Dr. Luis Maria Argaña International Airport,Mariscal Estigarribia,Paraguay,ESG,SGME
2569,Carlos Miguel Gimenez Airport,Pilar,Paraguay,PIL,SGPI
2570,El Eden Airport,Armenia,Colombia,AXM,SKAR
2571,Tres De Mayo Airport,Puerto Asis,Colombia,PUU,SKAS
2572,Las Flores Airport,El Banco,Colombia,ELB,SKBC
2573,Palonegro Airport,Bucaramanga,Colombia,BGA,SKBG
2574,El Dorado International Airport,Bogota,Colombia,BOG,SKBO
2575,Ernesto Cortissoz International Airport,Barranquilla,Colombia,BAQ,SKBQ
2576,José Celestino Mutis Airport,Bahia Solano,Colombia,BSC,SKBS
2577,Gerardo Tobar López Airport,Buenaventura,Colombia,BUN,SKBU
2578,Camilo Daza International Airport,Cucuta,Colombia,CUC,SKCC
2579,Rafael Nuñez International Airport,Cartagena,Colombia,CTG,SKCG
2580,Alfonso Bonilla Aragon International Airport,Cali,Colombia,CLO,SKCL
2581,La Florida Airport,Tumaco,Colombia,TCO,SKCO
2582,Las Brujas Airport,Corozal,Colombia,CZU,SKCZ
2583,Yariguíes Airport,Barrancabermeja,Colombia,EJA,SKEJ
2584,Gustavo Artunduaga Paredes Airport,Florencia,Colombia,FLA,SKFL
2585,Santiago Vila Airport,Girardot,Colombia,GIR,SKGI
2586,Juan Casiano Airport,Guapi,Colombia,GPI,SKGP
2587,Guaymaral Airport,Guaymaral,Colombia,\N,SKGY
2588,Perales Airport,Ibague,Colombia,IBE,SKIB
2589,San Luis Airport,Ipiales,Colombia,IPI,SKIP
2590,Antonio Roldan Betancourt Airport,Carepa,Colombia,APO,SKLC
2591,Jorge Isaac Airport,La Mina,Colombia,MCJ,SKLM
2592,Alfredo Vásquez Cobo International Airport,Leticia,Colombia,LET,SKLT
2593,Enrique Olaya Herrera Airport,Medellin,Colombia,EOH,SKMD
2594,Baracoa Airport,Magangue,Colombia,MGN,SKMG
2595,Los Garzones Airport,Monteria,Colombia,MTR,SKMR
2596,Fabio Alberto Leon Bentley Airport,Mitu,Colombia,MVP,SKMU
2597,La Nubia Airport,Manizales,Colombia,MZL,SKMZ
2598,Benito Salas Airport,Neiva,Colombia,NVA,SKNV
2599,Aguas Claras Airport,Ocana,Colombia,OCV,SKOC
2600,Otu Airport,Otu,Colombia,OTU,SKOT
2601,Puerto Bolívar Airport,Puerto Bolivar,Colombia,\N,SKPB
2602,German Olano Airport,Puerto Carreno,Colombia,PCR,SKPC
2603,Matecaña International Airport,Pereira,Colombia,PEI,SKPE
2604,Pitalito Airport,Pitalito,Colombia,PTX,SKPI
2605,Guillermo León Valencia Airport,Popayan,Colombia,PPN,SKPP
2606,Antonio Narino Airport,Pasto,Colombia,PSO,SKPS
2607,El Embrujo Airport,Providencia,Colombia,PVA,SKPV
2608,Mariquita Airport,Mariquita,Colombia,MQU,SKQU
2609,Jose Maria Córdova International Airport,Rio Negro,Colombia,MDE,SKRG
2610,Almirante Padilla Airport,Rio Hacha,Colombia,RCH,SKRH
2611,Jorge E. Gonzalez Torres Airport,San Jose Del Guaviare,Colombia,SJE,SKSJ
2612,Simón Bolívar International Airport,Santa Marta,Colombia,SMR,SKSM
2613,Gustavo Rojas Pinilla International Airport,San Andres Island,Colombia,ADZ,SKSP
2614,Eduardo Falla Solano Airport,San Vincente De Caguan,Colombia,SVI,SKSV
2615,Gustavo Vargas Airport,Tame,Colombia,TME,SKTM
2616,Santiago Perez Airport,Arauca,Colombia,AUC,SKUC
2617,El Caraño Airport,Quibdo,Colombia,UIB,SKUI
2618,Heriberto Gíl Martínez Airport,Tulua,Colombia,ULQ,SKUL
2619,Alfonso López Pumarejo Airport,Valledupar,Colombia,VUP,SKVP
2620,Vanguardia Airport,Villavicencio,Colombia,VVC,SKVV
2621,Bermejo Airport,Bermejo,Bolivia,BJO,SLBJ
2622,Jorge Wilsterman International Airport,Cochabamba,Bolivia,CBB,SLCB
2623,Chimore Airport,Chapacura,Bolivia,CCA,SLCH
2624,Capitán Aníbal Arab Airport,Cobija,Bolivia,CIJ,SLCO
2625,El Alto International Airport,La Paz,Bolivia,LPB,SLLP
2626,Juan Mendoza Airport,Oruro,Bolivia,ORU,SLOR
2627,Capitan Nicolas Rojas Airport,Potosi,Bolivia,POI,SLPO
2628,Capitán Av. Salvador Ogaya G. airport,Puerto Suarez,Bolivia,PSZ,SLPS
2629,Santa Ana Del Yacuma Airport,Santa Ana,Bolivia,SBL,SLSA
2630,Juana Azurduy De Padilla Airport,Sucre,Bolivia,SRE,SLSU
2631,Capitan Oriel Lea Plaza Airport,Tarija,Bolivia,TJA,SLTJ
2632,Teniente Av. Jorge Henrich Arauz Airport,Trinidad,Bolivia,TDD,SLTR
2633,Teniente Coronel Rafael Pabón Airport,Villa Montes,Bolivia,VLM,SLVM
2634,Viru Viru International Airport,Santa Cruz,Bolivia,VVI,SLVR
2635,Yacuiba Airport,Yacuiba,Bolivia,BYC,SLYA
2636,Johan Adolf Pengel International Airport,Zandery,Suriname,PBM,SMJP
2637,Cayenne-Rochambeau Airport,Cayenne,French Guiana,CAY,SOCA
2638,Saint-Georges-de-l'Oyapock Airport,St.-georges Oyapock,French Guiana,OYP,SOOG
2639,Huancabamba Airport,Huancabamba,Peru,\N,SPAB
2640,Alferez FAP Alfredo Vladimir Sara Bauer Airport,Andoas,Peru,AOP,SPAS
2641,Teniente General Gerardo Pérez Pinedo Airport,Atalaya,Peru,\N,SPAY
2642,Iberia Airport,Iberia,Peru,IBP,SPBR
2643,Cap FAP David Abenzur Rengifo International Airport,Pucallpa,Peru,PCL,SPCL
2644,Teniente FAP Jaime A De Montreuil Morales Airport,Chimbote,Peru,CHM,SPEO
2645,Puerto Esperanza Airport,Puerto Esperanza,Peru,\N,SPEP
2646,Cesar Torke Podesta Airport,Moquegua,Peru,\N,SPEQ
2647,Capitan FAP Jose A Quinones Gonzales International Airport,Chiclayo,Peru,CIX,SPHI
2648,Coronel FAP Alfredo Mendivil Duarte Airport,Ayacucho,Peru,AYP,SPHO
2649,Andahuaylas Airport,Andahuaylas,Peru,ANS,SPHY
2650,Comandante FAP German Arias Graziani Airport,Anta,Peru,ATA,SPHZ
2651,Jorge Chávez International Airport,Lima,Peru,LIM,SPIM
2652,Juanjui Airport,Juanjui,Peru,JJI,SPJI
2653,Francisco Carle Airport,Jauja,Peru,JAU,SPJJ
2654,Inca Manco Capac International Airport,Juliaca,Peru,JUL,SPJL
2655,Ilo Airport,Ilo,Peru,ILQ,SPLO
2656,Las Palmas Air Base,Las Palmas,Peru,\N,SPLP
2657,Capitan FAP Pedro Canga Rodriguez Airport,Tumbes,Peru,TBP,SPME
2658,Moises Benzaquen Rengifo Airport,Yurimaguas,Peru,YMS,SPMS
2659,Collique Airport,Collique,Peru,\N,SPOL
2660,Chachapoyas Airport,Chachapoyas,Peru,CHH,SPPY
2661,Coronel FAP Francisco Secada Vignetta International Airport,Iquitos,Peru,IQT,SPQT
2662,Rodríguez Ballón International Airport,Arequipa,Peru,AQP,SPQU
2663,Capitán FAP Leonardo Alvariño Herr Airport,San Ramon,Peru,\N,SPRM
2664,Capitan FAP Carlos Martinez De Pinillos International Airport,Trujillo,Peru,TRU,SPRU
2665,Capitán FAP Renán Elías Olivera International Airport,Pisco,Peru,PIO,SPSO
